,serial_number,capacity_bytes,failure,smart_5_raw,smart_187_raw,smart_188_raw,smart_197_raw,smart_198_raw,smart_9_raw,smart_193_raw,smart_194_raw,smart_241_raw,smart_242_raw
18576,Z302520G,4000787030016,1,0.0,0.0,0.0,0.0,0.0,32237,48932.0,23,25635045521.0,283371076900.0
16782,Z304JYAJ,4000787030016,0,0.0,0.0,0.0,0.0,0.0,23616.0,6431.0,22.0,48820749816.0,108691791023.0
27420,Z3040E7A,4000787030016,1,0.0,0.0,0.0,0.0,0.0,24008,83773.0,18,16661646696.0,105125293429.0
11676,S300X9NG,4000787030016,0,0.0,0.0,0.0,0.0,0.0,30845.0,139580.0,21.0,23352474998.0,189668023085.0
18575,Z302520G,4000787030016,1,0.0,0.0,0.0,0.0,0.0,32213,48932.0,23,25633737887.0,283337681791.0
18545,S300YQM3,4000787030016,0,0.0,0.0,0.0,0.0,0.0,27012.0,40266.0,23.0,49900215432.0,81264155497.0
27420,Z3040E7A,4000787030016,1,0.0,0.0,0.0,0.0,0.0,23983,83773.0,19,16658881482.0,105095183775.0
828,Z305D9S6,4000787030016,0,8.0,1.0,0.0,0.0,0.0,9455.0,877.0,17.0,13939798600.0,44536228771.0
18665,Z302520G,4000787030016,1,0.0,0.0,0.0,0.0,0.0,32189,48932.0,22,25632413028.0,283303094523.0
23954,Z300ZT12,4000787030016,0,0.0,0.0,0.0,0.0,0.0,38190.0,46413.0,23.0,30439569414.0,269627014686.0
27552,Z3040E7A,4000787030016,1,0.0,0.0,0.0,0.0,0.0,23960,83773.0,19,16655942908.0,105056881285.0
1987,S301GV2Z,4000787030016,0,0.0,0.0,0.0,0.0,0.0,23047.0,7860.0,27.0,43780533208.0,83930294347.0
18670,Z302520G,4000787030016,1,0.0,0.0,0.0,0.0,0.0,32165,48932.0,22,25630827795.0,283268847005.0
19721,Z302SXHJ,4000787030016,0,0.0,0.0,0.0,0.0,0.0,23953.0,10966.0,35.0,47284925176.0,85544219206.0
27553,Z3040E7A,4000787030016,1,0.0,0.0,0.0,0.0,0.0,23936,83773.0,19,16652984726.0,105021486960.0
3594,Z304JW5V,4000787030016,0,0.0,0.0,0.0,0.0,0.0,23550.0,7940.0,20.0,46480289792.0,79292906261.0
18708,Z302520G,4000787030016,1,0.0,0.0,0.0,0.0,0.0,32135,48916.0,20,25628952562.0,283226752743.0
24874,Z30250HB,4000787030016,0,0.0,0.0,0.0,0.0,0.0,31922.0,71964.0,19.0,23895665107.0,181131388035.0
27613,Z3040E7A,4000787030016,1,0.0,0.0,0.0,0.0,0.0,23907,83764.0,18,16649758324.0,104983687971.0
2207,Z304XYA2,4000787030016,0,0.0,0.0,0.0,0.0,0.0,20570.0,9200.0,26.0,38792834680.0,79278937915.0
18705,Z302520G,4000787030016,1,0.0,0.0,0.0,0.0,0.0,32112,48916.0,20,25627519971.0,283192211475.0
26191,Z305D300,4000787030016,0,0.0,0.0,0.0,0.0,0.0,20838.0,5050.0,25.0,40425241248.0,92384024303.0
27614,Z3040E7A,4000787030016,1,0.0,0.0,0.0,0.0,0.0,23883,83764.0,19,16646354836.0,104952378077.0
17076,Z304LA0V,4000787030016,0,0.0,0.0,0.0,0.0,0.0,22532.0,10471.0,23.0,43887605664.0,89570443186.0
15852,Z305AJCR,4000787030016,0,0.0,0.0,0.0,0.0,0.0,21175,8891.0,26,42263901368.0,75706391247.0
13067,Z3029F26,4000787030016,0,0.0,0.0,0.0,0.0,0.0,29761,488154.0,27,23428987278.0,231932446188.0
25585,S301GPPH,4000787030016,0,0.0,0.0,0.0,0.0,0.0,24199,13178.0,31,46557135032.0,89026802321.0
11669,Z304KCF9,4000787030016,0,0.0,0.0,0.0,0.0,0.0,22904,71341.0,23,14929791591.0,60092724847.0
3741,W300KQS9,4000787030016,1,0.0,0.0,0.0,0.0,0.0,39025,119480.0,22,28091771801.0,342489667367.0
6568,Z300W8KT,4000787030016,1,0.0,0.0,0.0,0.0,0.0,39457,9799.0,23,30581277436.0,285973818134.0
11525,Z3025L1C,4000787030016,1,592.0,76.0,0.0,12128.0,12128.0,31565,24623.0,24,24003845244.0,170166188815.0
12935,Z3059K3G,4000787030016,1,2680.0,49.0,0.0,32.0,32.0,21889,34341.0,22,40368172752.0,88107682064.0
3750,W300KQS9,4000787030016,1,0.0,0.0,0.0,0.0,0.0,39001,119480.0,22,28090383273.0,342456753418.0
25453,W300GV1T,4000787030016,0,0.0,0.0,0.0,0.0,0.0,38305,17237.0,18,28895415772.0,237758713215.0
6581,Z300W8KT,4000787030016,1,0.0,0.0,0.0,0.0,0.0,39434,8546.0,23,30581164486.0,285942002669.0
3864,Z304KC9G,4000787030016,0,0.0,0.0,0.0,0.0,0.0,22493,11570.0,22,41342100976.0,102465648301.0
11545,Z3025L1C,4000787030016,1,0.0,0.0,0.0,0.0,0.0,31540,24623.0,24,24002515401.0,170137652985.0
6164,Z3025252,4000787030016,0,0.0,0.0,0.0,0.0,0.0,31585,61848.0,22,24481422265.0,174966338178.0
12959,Z3059K3G,4000787030016,1,1712.0,27.0,0.0,8.0,8.0,21864,34339.0,21,40347954392.0,87975293788.0
4980,Z305PE6B,4000787030016,0,0.0,0.0,0.0,0.0,0.0,19704,4618.0,25,35567331528.0,89685930876.0
3750,W300KQS9,4000787030016,1,0.0,0.0,0.0,0.0,0.0,38977,119480.0,21,28088964717.0,342422226226.0
21419,Z3052VNE,4000787030016,0,0.0,0.0,0.0,0.0,0.0,20359,3729.0,23,40405638272.0,89931846262.0
6580,Z300W8KT,4000787030016,1,0.0,0.0,0.0,0.0,0.0,39410,8241.0,23,30581048006.0,285801097394.0
11432,Z302AYK4,4000787030016,0,0.0,0.0,0.0,0.0,0.0,29352,51368.0,20,53006354976.0,101092281841.0
11547,Z3025L1C,4000787030016,1,0.0,0.0,0.0,0.0,0.0,31515,24623.0,23,24000965158.0,170106573145.0
15187,S300P8QK,4000787030016,0,0.0,0.0,0.0,0.0,0.0,27890,5248.0,26,19224317770.0,75456347781.0
12959,Z3059K3G,4000787030016,1,1696.0,27.0,0.0,8.0,8.0,21840,34339.0,21,40326784072.0,87816018488.0
26040,S300XRD8,4000787030016,0,0.0,0.0,0.0,0.0,0.0,25877,36632.0,23,52620227248.0,85187247432.0
3750,W300KQS9,4000787030016,1,0.0,0.0,0.0,0.0,0.0,38953,119480.0,22,28087557729.0,342390553006.0
12807,Z302SQ8A,4000787030016,0,0.0,0.0,0.0,0.0,0.0,23938,10599.0,28,46485509576.0,86560491247.0
6581,Z300W8KT,4000787030016,1,0.0,0.0,0.0,0.0,0.0,39386,8241.0,24,30580927856.0,285483350996.0
20812,Z302F1EB,4000787030016,0,0.0,0.0,0.0,0.0,0.0,27679,34012.0,21,52404596808.0,94270430014.0
11550,Z3025L1C,4000787030016,1,0.0,0.0,0.0,0.0,0.0,31491,24623.0,24,23999716190.0,170076372626.0
4994,Z3025PEQ,4000787030016,0,0.0,0.0,0.0,0.0,0.0,31586,16434.0,24,25890940819.0,152079782123.0
12962,Z3059K3G,4000787030016,1,1136.0,15.0,0.0,0.0,0.0,21817,34339.0,21,40311355256.0,87687960304.0
4009,Z3026F0Z,4000787030016,0,0.0,0.0,2.0,0.0,0.0,29762,488192.0,27,23420491894.0,197393030394.0
3750,W300KQS9,4000787030016,1,0.0,0.0,0.0,0.0,0.0,38929,119480.0,22,28086065833.0,342355492942.0
17359,Z302A0VP,4000787030016,0,0.0,0.0,0.0,0.0,0.0,29359,55625.0,19,52518976368.0,129448900013.0
6581,Z300W8KT,4000787030016,1,0.0,0.0,0.0,0.0,0.0,39362,8239.0,24,30580811586.0,285132137428.0
6560,Z302AKCX,4000787030016,0,0.0,0.0,0.0,0.0,0.0,26048,36748.0,22,50714370336.0,94851642742.0
11549,Z3025L1C,4000787030016,1,0.0,0.0,0.0,0.0,0.0,31467,24623.0,24,23998442428.0,170046704586.0
27162,S300Z566,4000787030016,0,0.0,0.0,0.0,0.0,0.0,26522,162148.0,22,39829917712.0,94317165282.0
12961,Z3059K3G,4000787030016,1,1016.0,15.0,0.0,0.0,0.0,21793,34339.0,21,40298392672.0,87513935559.0
27470,Z3024W0R,4000787030016,0,0.0,0.0,0.0,0.0,0.0,31589,17674.0,25,25938002931.0,151999743527.0
3768,W300KQS9,4000787030016,1,0.0,0.0,0.0,0.0,0.0,38905,119480.0,21,28084682669.0,342322586629.0
23467,Z300X60T,4000787030016,0,0.0,0.0,2.0,0.0,0.0,40389,54223.0,26,34233032392.0,279786076801.0
6613,Z300W8KT,4000787030016,1,0.0,0.0,0.0,0.0,0.0,39338,8239.0,23,30580695266.0,284789030994.0
18179,S300Y0W1,4000787030016,0,0.0,0.0,0.0,0.0,0.0,26526,173224.0,22,41381669512.0,86144512836.0
11599,Z3025L1C,4000787030016,1,0.0,0.0,0.0,0.0,0.0,31443,24623.0,23,23997218631.0,170017935425.0
22888,Z3014BVZ,4000787030016,0,0.0,0.0,0.0,0.0,0.0,37445,20933.0,26,27291115840.0,154436154798.0
13019,Z3059K3G,4000787030016,1,888.0,15.0,0.0,0.0,0.0,21769,34339.0,21,40283242608.0,87337684383.0
1864,Z3015L6F,4000787030016,0,0.0,0.0,0.0,0.0,0.0,36952,743903.0,28,26486266606.0,290927271481.0
3769,W300KQS9,4000787030016,1,0.0,0.0,0.0,0.0,0.0,38881,119480.0,21,28083067889.0,342292204963.0
21331,Z304JMAM,4000787030016,0,0.0,0.0,0.0,0.0,0.0,23547,5888.0,24,47122500800.0,119539071176.0
6616,Z300W8KT,4000787030016,1,0.0,0.0,0.0,0.0,0.0,39314,8238.0,23,30580579006.0,284456762806.0
18255,Z305FA2V,4000787030016,0,0.0,0.0,0.0,0.0,0.0,20211,55879.0,23,35086353592.0,93176093647.0
11601,Z3025L1C,4000787030016,1,0.0,0.0,0.0,0.0,0.0,31419,24623.0,22,23996004338.0,169987713636.0
1524,S300Z5LH,4000787030016,0,0.0,0.0,0.0,0.0,0.0,25882,28529.0,19,53292008984.0,125443171097.0
13022,Z3059K3G,4000787030016,1,816.0,13.0,0.0,0.0,0.0,21745,34339.0,21,40272969888.0,87151031488.0
22830,Z3054M73,4000787030016,0,0.0,0.0,0.0,0.0,0.0,20546,9971.0,27,38899639992.0,79303833853.0
3778,W300KQS9,4000787030016,1,0.0,0.0,0.0,0.0,0.0,38853,119480.0,20,28081299737.0,342252496669.0
9814,S301NH63,4000787030016,0,0.0,0.0,0.0,0.0,0.0,23523,7232.0,25,44961604096.0,101409412774.0
6634,Z300W8KT,4000787030016,1,0.0,0.0,0.0,0.0,0.0,39291,8074.0,24,30580466556.0,284161757045.0
26402,S30117G5,4000787030016,0,0.0,0.0,0.0,0.0,0.0,27674,37779.0,20,52056148608.0,108934967630.0
11621,Z3025L1C,4000787030016,1,0.0,0.0,0.0,0.0,0.0,31393,24623.0,22,23994196931.0,169956563065.0
26945,Z302DKHE,4000787030016,0,0.0,0.0,0.0,0.0,0.0,29359,56291.0,22,52548533680.0,88410205483.0
13044,Z3059K3G,4000787030016,1,576.0,12.0,0.0,0.0,0.0,21722,34336.0,21,40255404632.0,86988206265.0
21598,Z304L8ZF,4000787030016,0,0.0,0.0,0.0,0.0,0.0,22496,11573.0,23,44028982696.0,90868308273.0
3777,W300KQS9,4000787030016,1,0.0,0.0,0.0,0.0,0.0,38829,119480.0,21,28079917757.0,342220348788.0
6736,Z304KBVK,4000787030016,0,0.0,0.0,0.0,0.0,0.0,22547,6686.0,20,43275931624.0,100702407759.0
6629,Z300W8KT,4000787030016,1,0.0,0.0,0.0,0.0,0.0,39267,8074.0,24,30580346656.0,283820925139.0
25820,Z304VBWQ,4000787030016,0,0.0,0.0,0.0,0.0,0.0,21177,8784.0,20,41534333880.0,87829226908.0
11624,Z3025L1C,4000787030016,1,0.0,0.0,0.0,0.0,0.0,31369,24623.0,22,23992969447.0,169918995836.0
24308,Z3026Z1R,4000787030016,0,0.0,2.0,0.0,16.0,16.0,29836,19440.0,28,25263385586.0,231946118762.0
13045,Z3059K3G,4000787030016,1,128.0,2.0,0.0,0.0,0.0,21698,34336.0,21,40238055248.0,86817712190.0
19309,W300R7M8,4000787030016,0,0.0,0.0,0.0,0.0,0.0,27056,9271.0,20,38119333424.0,63469953053.0
3855,W300KQS9,4000787030016,1,0.0,0.0,0.0,0.0,0.0,38805,119480.0,21,28078538407.0,342190023542.0
27446,Z304JZKM,4000787030016,0,0.0,1.0,0.0,0.0,0.0,23594,5509.0,23,47213296496.0,86090983470.0
6772,Z300W8KT,4000787030016,1,0.0,0.0,0.0,0.0,0.0,39243,8043.0,23,30579042364.0,283677299473.0
7692,Z3015MFY,4000787030016,0,0.0,0.0,1.0,0.0,0.0,37628,125951.0,21,26998745119.0,435591138653.0
11873,Z3025L1C,4000787030016,1,0.0,0.0,0.0,0.0,0.0,31344,24623.0,23,23991517559.0,169884177431.0
11760,Z305FPCQ,4000787030016,0,0.0,0.0,0.0,0.0,0.0,20164,49849.0,24,35612886112.0,86882156631.0
13337,Z3059K3G,4000787030016,1,104.0,2.0,0.0,0.0,0.0,21674,34336.0,21,40224052448.0,86628105623.0
9661,Z304HSN8,4000787030016,0,0.0,0.0,0.0,0.0,0.0,22829,12938.0,24,44435128288.0,76963065725.0
17337,Z304KC13,4000787030016,0,0.0,0.0,0.0,0.0,0.0,22803,14871.0,25,43925512472.0,87120068405.0
20316,Z302AL22,4000787030016,0,0.0,0.0,0.0,0.0,0.0,29322,55109.0,21,52452457128.0,110372285897.0
13802,W300460J,4000787030016,0,0.0,0.0,0.0,0.0,0.0,41708,138877.0,27,29968715805.0,183445041079.0
18854,S30117VV,4000787030016,1,0.0,7.0,0.0,0.0,0.0,27655,35918.0,18,53413529784.0,80864024632.0
25831,S300ZRYS,4000787030016,1,648.0,9.0,0.0,0.0,0.0,25827,35601.0,26,51818227384.0,82062416169.0
27544,S300XP6V,4000787030016,1,0.0,4.0,0.0,128.0,128.0,25468,49978.0,21,48300948952.0,94406274657.0
18854,S30117VV,4000787030016,1,0.0,7.0,0.0,0.0,0.0,27631,35918.0,19,53400625472.0,80765131454.0
9164,S300YPWV,4000787030016,0,0.0,0.0,0.0,0.0,0.0,25464,46918.0,25,48714607816.0,97187458725.0
25832,S300ZRYS,4000787030016,1,648.0,9.0,0.0,0.0,0.0,25803,35601.0,26,51800219768.0,81925769191.0
18084,Z300CM47,4000787030016,0,0.0,0.0,0.0,0.0,0.0,41695,30229.0,29,29734918562.0,178462811695.0
27546,S300XP6V,4000787030016,1,0.0,0.0,0.0,0.0,0.0,25440,49898.0,21,48294603048.0,94275806858.0
708,S301PQ3X,4000787030016,0,0.0,0.0,0.0,0.0,0.0,22176,110181.0,20,28812758168.0,100931459975.0
18859,S30117VV,4000787030016,1,0.0,7.0,0.0,0.0,0.0,27607,35918.0,18,53380035264.0,80634352925.0
4617,S300Z400,4000787030016,0,0.0,0.0,0.0,0.0,0.0,26031,39451.0,22,51053141176.0,88950953089.0
25836,S300ZRYS,4000787030016,1,648.0,9.0,0.0,0.0,0.0,25779,35601.0,26,51783310640.0,81790148811.0
2099,Z3015LGJ,4000787030016,0,16.0,0.0,0.0,0.0,0.0,37062,13162.0,24,28414107790.0,218706031211.0
27549,S300XP6V,4000787030016,1,0.0,0.0,0.0,0.0,0.0,25416,49898.0,21,48292784256.0,94116401798.0
589,Z304JPS4,4000787030016,0,0.0,0.0,0.0,0.0,0.0,22520,6083.0,19,44636177760.0,97780821622.0
18858,S30117VV,4000787030016,1,0.0,7.0,0.0,0.0,0.0,27583,35918.0,18,53363074120.0,80499799953.0
15117,Z304N9SP,4000787030016,0,0.0,0.0,0.0,0.0,0.0,18614,1414.0,22,13243558699.0,41595934104.0
25835,S300ZRYS,4000787030016,1,648.0,9.0,0.0,0.0,0.0,25754,35601.0,26,51765732952.0,81642402745.0
7013,Z303VH37,4000787030016,0,0.0,0.0,0.0,0.0,0.0,8796,6213.0,25,9325360320.0,12970055163.0
27549,S300XP6V,4000787030016,1,0.0,0.0,0.0,0.0,0.0,25393,49896.0,21,48291500016.0,93973810627.0
14370,Z305D3DB,4000787030016,0,0.0,0.0,0.0,0.0,0.0,20523,8312.0,30,38497599408.0,99867722015.0
18948,S30117VV,4000787030016,1,0.0,7.0,0.0,0.0,0.0,27560,35918.0,18,53351436592.0,80397923313.0
23303,Z302A1AP,4000787030016,0,0.0,0.0,0.0,0.0,0.0,29334,56639.0,19,51161481112.0,138147865389.0
25964,S300ZRYS,4000787030016,1,648.0,9.0,0.0,0.0,0.0,25731,35601.0,27,51745766544.0,81519019892.0
6191,Z305CB51,4000787030016,0,0.0,0.0,0.0,0.0,0.0,20523,9071.0,27,38442183672.0,82742075801.0
27682,S300XP6V,4000787030016,1,0.0,0.0,0.0,0.0,0.0,25369,49896.0,21,48285558440.0,93810092507.0
791,Z3015CE0,4000787030016,0,0.0,0.0,1.0,0.0,0.0,36937,100096.0,21,27986945618.0,276887997134.0
18953,S30117VV,4000787030016,1,0.0,7.0,0.0,0.0,0.0,27535,35918.0,19,53342470432.0,80333505893.0
20593,S300XS9R,4000787030016,0,0.0,0.0,0.0,0.0,0.0,30797,46636.0,23,23348771149.0,158232383083.0
25965,S300ZRYS,4000787030016,1,648.0,9.0,0.0,0.0,0.0,25707,35601.0,28,51728538000.0,81417559549.0
20837,Z304GWJA,4000787030016,0,0.0,0.0,0.0,0.0,0.0,22513,6032.0,22,43966338352.0,102018217898.0
27683,S300XP6V,4000787030016,1,0.0,0.0,0.0,0.0,0.0,25344,49895.0,21,48281777200.0,93655989593.0
11567,S3011530,4000787030016,0,0.0,0.0,0.0,0.0,0.0,27010,41243.0,18,52101815411.0,84626504281.0
18992,S30117VV,4000787030016,1,0.0,7.0,0.0,0.0,0.0,27512,35915.0,19,53332857512.0,80228635220.0
15815,Z300ZTYW,4000787030016,0,0.0,0.0,0.0,0.0,0.0,31732,25668.0,19,25396209653.0,246341213806.0
26019,S300ZRYS,4000787030016,1,648.0,9.0,0.0,0.0,0.0,25683,35600.0,28,51706928872.0,81280545273.0
19521,Z3023W8K,4000787030016,0,0.0,0.0,0.0,0.0,0.0,30868,115678.0,20,22770659803.0,204756891809.0
27743,S300XP6V,4000787030016,1,0.0,0.0,0.0,0.0,0.0,25321,49892.0,21,48280322376.0,93485825641.0
15525,Z3015C7Q,4000787030016,0,0.0,0.0,0.0,0.0,0.0,38372,38639.0,21,28939989290.0,268525684955.0
18989,S30117VV,4000787030016,1,0.0,7.0,0.0,0.0,0.0,27488,35915.0,19,53317113232.0,80100758208.0
3642,S301KGJP,4000787030016,0,0.0,0.0,0.0,0.0,0.0,23501,8418.0,23,44363633352.0,92650083464.0
26021,S300ZRYS,4000787030016,1,648.0,9.0,0.0,0.0,0.0,25659,35600.0,28,51691232568.0,81120558046.0
2471,Z305FYWD,4000787030016,0,0.0,0.0,0.0,0.0,0.0,20335,3383.0,21,41222575296.0,104176441690.0
27744,S300XP6V,4000787030016,1,0.0,0.0,0.0,0.0,0.0,25297,49892.0,21,48278200728.0,93324384666.0
12859,Z300XEH3,4000787030016,0,0.0,0.0,1.0,0.0,0.0,40273,157616.0,19,31037419394.0,169859237678.0
19406,S30117VV,4000787030016,1,0.0,7.0,0.0,0.0,0.0,27464,35915.0,18,53296968416.0,80004414967.0
26193,Z304KCDW,4000787030016,0,0.0,0.0,0.0,0.0,0.0,22521,7366.0,24,43982229672.0,104526132822.0
26587,S300ZRYS,4000787030016,1,648.0,9.0,0.0,0.0,0.0,25635,35600.0,28,51663468816.0,80932645648.0
26771,S301GMAY,4000787030016,0,0.0,0.0,0.0,0.0,0.0,22996,9853.0,23,44140317376.0,87960166810.0
28344,S300XP6V,4000787030016,1,0.0,0.0,0.0,0.0,0.0,25272,49836.0,22,48273844704.0,93200791083.0
8814,Z3025CRK,4000787030016,0,0.0,0.0,0.0,0.0,0.0,30798,9984.0,22,23370191578.0,157530487327.0
19406,S30117VV,4000787030016,1,0.0,7.0,0.0,0.0,0.0,27440,35915.0,19,53279214056.0,79919097517.0
4011,Z302SXPH,4000787030016,0,0.0,0.0,0.0,0.0,0.0,24608,20203.0,23,47510721328.0,72665504537.0
26589,S300ZRYS,4000787030016,1,648.0,9.0,0.0,0.0,0.0,25611,35600.0,28,51647738000.0,80851363647.0
25737,Z305KW1S,4000787030016,0,0.0,0.0,0.0,0.0,0.0,20189,56993.0,30,34302409704.0,97377515173.0
28346,S300XP6V,4000787030016,1,0.0,0.0,0.0,0.0,0.0,25248,49836.0,22,48270985496.0,93024951320.0
13146,Z30179FC,4000787030016,0,0.0,0.0,0.0,0.0,0.0,37228,110669.0,26,28286060782.0,248090975668.0
23944,S300Z6F1,4000787030016,0,0.0,0.0,0.0,0.0,0.0,25441,50348.0,25,50173467496.0,94992940611.0
6782,Z3056K03,4000787030016,0,0.0,0.0,0.0,0.0,0.0,19659,4679.0,23,36912005128.0,80429263917.0
100,Z300WKNW,4000787030016,1,0.0,0.0,0.0,0.0,0.0,39367,228693.0,17,28868466876.0,203466272588.0
9692,Z30111TG,4000787030016,1,8.0,167.0,0.0,16.0,16.0,38115,50448.0,21,29154679224.0,292140194525.0
100,Z300WKNW,4000787030016,1,0.0,0.0,0.0,0.0,0.0,39342,227474.0,17,28868346696.0,203433101916.0
5359,Z305GK0D,4000787030016,0,0.0,0.0,0.0,0.0,0.0,20118,50577.0,21,33722931984.0,85565011777.0
9695,Z30111TG,4000787030016,1,8.0,161.0,0.0,16.0,16.0,38091,50445.0,21,29152564096.0,292115872431.0
5907,Z305D5B9,4000787030016,0,0.0,0.0,0.0,0.0,0.0,20501,10346.0,32,36695962752.0,91510687742.0
100,Z300WKNW,4000787030016,1,0.0,0.0,0.0,0.0,0.0,39319,226248.0,18,28868230326.0,203401589932.0
8035,Z305GW9E,4000787030016,0,0.0,0.0,0.0,0.0,0.0,19659,4071.0,26,36585487088.0,91313981343.0
9694,Z30111TG,4000787030016,1,8.0,155.0,0.0,16.0,16.0,38067,50442.0,20,29150481526.0,292091095792.0
5354,Z304PGXS,4000787030016,0,0.0,0.0,0.0,0.0,0.0,17459,4857.0,27,10642168661.0,25430920595.0
100,Z300WKNW,4000787030016,1,0.0,0.0,0.0,0.0,0.0,39295,225019.0,17,28868113916.0,203369433444.0
8483,Z302DKAA,4000787030016,0,0.0,0.0,0.0,0.0,0.0,29305,54441.0,19,53415787640.0,76185652523.0
9734,Z30111TG,4000787030016,1,8.0,155.0,0.0,16.0,16.0,38043,50442.0,20,29148111040.0,292061820664.0
8470,S301KSY3,4000787030016,0,0.0,0.0,0.0,0.0,0.0,22967,12905.0,24,43287061616.0,81320784366.0
100,Z300WKNW,4000787030016,1,0.0,0.0,0.0,0.0,0.0,39270,223771.0,17,28867993706.0,203335941268.0
24306,S300WFA2,4000787030016,0,0.0,0.0,0.0,0.0,0.0,25157,46787.0,23,49341206872.0,96193395360.0
9737,Z30111TG,4000787030016,1,8.0,149.0,0.0,16.0,16.0,38019,50439.0,21,29145363536.0,292026986942.0
11986,Z305B763,4000787030016,0,0.0,0.0,0.0,0.0,0.0,21125,10481.0,21,40323264288.0,76967259087.0
100,Z300WKNW,4000787030016,1,0.0,0.0,0.0,0.0,0.0,39245,222497.0,17,28867870056.0,203302711300.0
24550,S3010LE2,4000787030016,0,0.0,0.0,0.0,0.0,0.0,24560,19214.0,27,49367698064.0,86437345508.0
9756,Z30111TG,4000787030016,1,8.0,143.0,0.0,24.0,24.0,37992,50436.0,21,29142170054.0,291993483967.0
14335,S301GQJX,4000787030016,0,0.0,0.0,0.0,0.0,0.0,22971,7274.0,21,44310898104.0,77201267688.0
100,Z300WKNW,4000787030016,1,0.0,0.0,0.0,0.0,0.0,39221,221274.0,17,28867753656.0,203270614500.0
10231,Z305EHRG,4000787030016,0,0.0,0.0,0.0,0.0,0.0,21121,8081.0,22,42341291000.0,99832422617.0
9755,Z30111TG,4000787030016,1,8.0,137.0,0.0,16.0,16.0,37968,50433.0,20,29140028324.0,291965388648.0
1980,Z3029BCV,4000787030016,0,0.0,0.0,0.0,0.0,0.0,27514,25275.0,19,53471852624.0,95247946081.0
105,Z300WKNW,4000787030016,1,0.0,0.0,0.0,0.0,0.0,39197,220058.0,18,28867637296.0,203239571540.0
9200,Z305FT7B,4000787030016,0,0.0,0.0,0.0,0.0,0.0,20141,52536.0,30,34814457912.0,76607284269.0
9972,Z30111TG,4000787030016,1,8.0,134.0,0.0,16.0,16.0,37944,50432.0,21,29137995086.0,291938349806.0
9115,Z3014A3P,4000787030016,0,0.0,0.0,0.0,0.0,0.0,38978,119526.0,25,28118950357.0,342173900221.0
105,Z300WKNW,4000787030016,1,0.0,0.0,0.0,0.0,0.0,39173,218793.0,17,28867517076.0,203206328676.0
19479,S300YPYQ,4000787030016,0,0.0,0.0,0.0,0.0,0.0,26477,167985.0,20,41106442528.0,85312980548.0
9972,Z30111TG,4000787030016,1,8.0,134.0,0.0,16.0,16.0,37921,50432.0,21,29135869912.0,291908774051.0
9360,S301GMGX,4000787030016,0,0.0,0.0,0.0,0.0,0.0,24341,14919.0,21,47011960672.0,82579328702.0
105,Z300WKNW,4000787030016,1,0.0,0.0,0.0,0.0,0.0,39149,217600.0,17,28867400676.0,203174986180.0
17750,Z3015V3K,4000787030016,0,0.0,0.0,0.0,0.0,0.0,37400,33273.0,25,26634093750.0,180177406772.0
9997,Z30111TG,4000787030016,1,8.0,134.0,0.0,16.0,16.0,37896,50432.0,21,29133532646.0,291878076008.0
511,Z302SW3W,4000787030016,0,0.0,0.0,0.0,0.0,0.0,24341,11886.0,21,47997663896.0,76741919864.0
5435,Z3029FGD,4000787030016,0,0.0,0.0,0.0,0.0,0.0,29665,31058.0,29,24741833718.0,200872901408.0
18177,Z300XE6H,4000787030016,0,0.0,2.0,0.0,0.0,0.0,39347,228110.0,15,28840472132.0,202887836689.0
21247,Z305G3QW,4000787030016,0,0.0,0.0,0.0,0.0,0.0,20136,51674.0,21,34199385240.0,99938180957.0
8961,Z304KCWH,4000787030016,0,0.0,0.0,0.0,0.0,0.0,22245,228401.0,18,29878560840.0,86171933965.0
4817,Z3040E63,4000787030016,1,1240.0,2.0,0.0,5112.0,5112.0,24080,65043.0,21,23227467774.0,195550392735.0
16343,Z3025KMX,4000787030016,1,0.0,0.0,0.0,16.0,16.0,32334,94239.0,23,26128328579.0,306263038468.0
25559,Z30410DS,4000787030016,1,0.0,0.0,1.0,0.0,0.0,24098,97661.0,23,22719497368.0,245502083973.0
27550,Z3051XFQ,4000787030016,1,760.0,9.0,0.0,0.0,0.0,21818,33286.0,22,42171538744.0,97967762453.0
4817,Z3040E63,4000787030016,1,1176.0,2.0,0.0,5024.0,5024.0,24055,65043.0,21,23225602920.0,195519545676.0
9011,Z3029G78,4000787030016,0,0.0,0.0,0.0,0.0,0.0,29669,29636.0,31,24745649240.0,183686317642.0
16342,Z3025KMX,4000787030016,1,0.0,0.0,0.0,0.0,0.0,32311,94239.0,22,26126141887.0,306221887440.0
14246,S300Z60F,4000787030016,0,0.0,0.0,0.0,0.0,0.0,26453,170897.0,20,41222730976.0,86025071734.0
25558,Z30410DS,4000787030016,1,0.0,0.0,1.0,0.0,0.0,24074,97657.0,23,22718196029.0,245463738854.0
1453,Z305KBJX,4000787030016,0,0.0,0.0,0.0,0.0,0.0,20116,54063.0,28,35114437384.0,84823205845.0
27550,Z3051XFQ,4000787030016,1,760.0,9.0,0.0,0.0,0.0,21794,33286.0,22,42156815376.0,97889010482.0
12886,Z3041N6P,4000787030016,0,0.0,0.0,0.0,0.0,0.0,24079,40202.0,23,23573786872.0,226557585730.0
4835,Z3040E63,4000787030016,1,664.0,2.0,0.0,1880.0,1880.0,24031,65043.0,20,23224476380.0,195504452853.0
